	HGNC	MDAMB231_G4_vs_NoGuide:logFC	MDAMB231_G4_vs_NoGuide:adj.P.Val	MDAMB231_GAll_vs_NoGuide:logFC	MDAMB231_GAll_vs_NoGuide:adj.P.Val	SUM159_G4_vs_NoGuide:logFC	SUM159_G4_vs_NoGuide:adj.P.Val	SUM159_GAll_vs_NoGuide:logFC	SUM159_GAll_vs_NoGuide:adj.P.Val
ENSG00000217801	AL390719.1	-0.306384689478182	1.0	0.958839607476622	1.0	0.943996042331277	1.0	1.02493301527017	1.0
ENSG00000217930	PAM16	-0.490427011385174	1.0	0.0753320464374267	1.0	0.117627094903716	1.0	0.268152578549902	1.0
ENSG00000218226	TATDN2P2	0.479549936215057	1.0	1.12633931309675	1.0	0.0226753941158586	1.0	0.403552356248813	1.0
ENSG00000218336	TENM3	0.516085245844137	1.0	0.0788009866101085	1.0	-0.599096934018469	1.0	-0.41949897573876	1.0
ENSG00000218358	RAET1K	-0.296987529170078	1.0	0.255310313425387	1.0	-0.513571270917836	1.0	-0.65913791112565	1.0
ENSG00000218426	AL590867.2	-0.177274859944004	1.0	-0.129145670629106	1.0	0.0566778186259063	1.0	0.0753314287541231	1.0
ENSG00000218510	LINC00339	-0.88277456463138	1.0	-0.515465126916808	1.0	-0.148048899574099	1.0	-0.18324942606244	1.0
ENSG00000218739	CEBPZOS	-0.14510385341963	1.0	-0.0866496819332081	1.0	0.143318670055758	1.0	0.0626361298976841	1.0
ENSG00000218891	ZNF579	-0.679635306290225	1.0	-0.38130799696294	1.0	-0.0094671882742591	1.0	-0.0104006787928741	1.0
ENSG00000219200	RNASEK	0.0629136299810078	1.0	-0.0551118788624789	1.0	-0.0661458577059664	1.0	-0.0364184053125749	1.0
ENSG00000219481	NBPF1	0.0700819453458292	1.0	0.209492133839564	1.0	-0.373238565988147	1.0	-0.360110625606588	1.0
ENSG00000219545	UMAD1	-0.215285284460641	1.0	0.289042104541897	1.0	-0.265163119040963	1.0	-0.240412211051498	1.0
ENSG00000219626	FAM228B	-1.9076479152468	0.101457362476441	0.238052027592332	1.0	-0.311986905247438	1.0	-0.139316018294569	1.0
ENSG00000219665	ZNF433-AS1	0.500952029198234	1.0	0.319800862291933	1.0	-0.289856379151921	1.0	-0.0738189877799238	1.0
ENSG00000220205	VAMP2	-1.12314113665527	0.821902483682612	-0.153308888309736	1.0	-0.2466609294896	1.0	0.0065742257337326	1.0
ENSG00000220804	LINC01881	-0.872915576496247	1.0	0.628610306281089	1.0	0.0534834857483057	1.0	-0.229814511929472	1.0
ENSG00000220842	RPL21P16	0.11844051048827	1.0	0.186143383371839	1.0	0.106783589879191	1.0	0.0512545206091577	1.0
ENSG00000221817	PPP3CB-AS1	-0.637570023541954	1.0	0.0110828259199276	1.0	-0.261079197012909	1.0	-0.334215276359718	1.0
ENSG00000221821	C6orf226	-0.323770584322478	1.0	-0.494860305439586	1.0	0.693947918261901	1.0	0.491685247239719	1.0
ENSG00000221823	PPP3R1	-0.202791966164748	1.0	0.244297216195827	1.0	-0.0612751233073796	1.0	-0.0978640548340746	1.0
ENSG00000221829	FANCG	0.948042602620868	1.0	-0.561685218276153	1.0	-0.0652147595892059	1.0	-0.110115294355476	1.0
ENSG00000221838	AP4M1	-0.340365049204429	1.0	-0.546690874118206	1.0	-0.294454836724893	1.0	0.293939965138965	1.0
ENSG00000221843	C2orf16	-0.476045393416748	1.0	-1.60056585036892	1.0	-0.260157677405976	1.0	-0.238406543589839	1.0
ENSG00000221869	CEBPD	-0.167545953295901	1.0	-0.928659507441016	1.0	0.950467548161889	1.0	0.619779679332792	1.0
ENSG00000221886	ZBED8	-0.403668141222273	1.0	-0.203910393249738	1.0	-0.0558016958519667	1.0	0.139738562750414	1.0
ENSG00000221890	NPTXR	-1.26109108857811	0.164299278227854	-0.954595954310653	1.0	0.0657123911422139	1.0	-0.201596523526981	1.0
ENSG00000221909	FAM200A	-0.549197544684612	1.0	0.221679191830356	1.0	-0.13489947778629	1.0	-0.017007610370682	1.0
ENSG00000221914	PPP2R2A	-0.110391882189719	1.0	0.650253176626355	1.0	-0.12585885066169	1.0	-0.0082873966252119	1.0
ENSG00000221926	TRIM16	-0.380485272613034	1.0	-0.935476083505998	1.0	0.0791125541689954	1.0	0.186221455622464	1.0
ENSG00000221944	TIGD1	-0.576055342131359	1.0	-0.548397342354493	1.0	0.0342062945128632	1.0	-0.124953657930204	1.0
ENSG00000221963	APOL6	-1.01239779441829	1.0	-0.382992086929736	1.0	-0.427838032476835	1.0	-0.422890012176443	1.0
ENSG00000221968	FADS3	-0.245912208603133	1.0	0.5879026485601	1.0	-0.0491393535415412	1.0	-0.275554091624147	1.0
ENSG00000221978	CCNL2	0.0357979541179407	1.0	-0.146309444040017	1.0	0.0840118753396046	1.0	0.195309090703039	1.0
ENSG00000221983	UBA52	0.354234637780072	1.0	-0.295604996748338	1.0	0.118481229684535	1.0	0.154998356806825	1.0
ENSG00000221990	EXOC3-AS1	-0.361433881890133	1.0	-1.02738048198802	1.0	-0.0447722493591352	1.0	-0.19313718360529	1.0
ENSG00000222011	FAM185A	0.675953731589696	1.0	-0.482738797337706	1.0	-0.453241037638947	1.0	-0.259795372062466	1.0
ENSG00000222041	CYTOR	0.0438417733380749	1.0	0.178504118401777	1.0	-0.0331181790001489	1.0	0.0264749565256466	1.0
ENSG00000222047	C10orf55	-0.599315743993494	1.0	-0.517856679202613	1.0	0.261896839199826	1.0	-0.0477955377881487	1.0
ENSG00000223459	TCAF1P1	0.0832401921308337	1.0	-0.361846171658756	1.0	0.25199614666027	1.0	0.270573925504892	1.0
ENSG00000223478	AL441992.1	0.552312447734934	1.0	-0.861749286011362	1.0	0.0601493031178661	1.0	0.0784139901702838	1.0
ENSG00000223482	NUTM2A-AS1	0.0675738205298426	1.0	0.404468876529407	1.0	0.17614776222241	1.0	0.255421547808857	1.0
ENSG00000223485	LINC01615	-1.29012364557055	0.823661795767485	-0.826125191755831	1.0	-0.699667956537255	1.0	-0.343999122484567	1.0
ENSG00000223496	EXOSC6	0.711319015157385	1.0	0.0237072165686056	1.0	0.084400033991435	1.0	0.0527231634786647	1.0
ENSG00000223501	VPS52	-1.0140749234088	1.0	-0.696097627485912	1.0	-0.117077450253485	1.0	0.0684213407662893	1.0
ENSG00000223508	RPL23AP53	-0.325935442812401	1.0	0.793471308190602	1.0	-0.0948909753639231	1.0	0.718833188504969	1.0
ENSG00000223509	AC135983.2	-0.555783665045118	1.0	-0.201990578794063	1.0	-0.539996673855547	1.0	0.661167870589439	1.0
ENSG00000223546	LINC00630	-0.388649251278909	1.0	-0.283195812237701	1.0	0.0933042052484434	1.0	-0.18787813219229	1.0
ENSG00000223572	CKMT1A	1.90010157378187	1.0	2.58567338021781	1.0	2.18813350504012	1.0	1.83049361614176	1.0
ENSG00000223705	NSUN5P1	0.29154283500548	1.0	-0.0517967553434233	1.0	0.406983778414343	1.0	0.322393842893129	1.0
ENSG00000223745	CCDC18-AS1	-2.24604104967261	0.0546503280287545	-0.0430873437217274	1.0	0.0782374113855793	1.0	0.538695251401712	1.0
ENSG00000223756	TSSC2	-0.424312609623025	1.0	-0.637922890207886	1.0	-0.147201046488646	1.0	-0.0274742631274416	1.0
ENSG00000223768	LINC00205	-1.08914342502208	1.0	-0.420357363633668	1.0	-0.595361806117191	1.0	-0.0651419135034044	1.0
ENSG00000223773	CD99P1	-0.506245524797949	1.0	0.937674105780149	1.0	-0.153819036224382	1.0	-0.160248060380497	1.0
ENSG00000223784	LINP1	1.0977294171101	1.0	-0.511431884171624	1.0	1.16347641593128	1.0	1.48321510378745	1.0
ENSG00000223797	ENTPD3-AS1	-0.340426233766219	1.0	-0.128941736116071	1.0	0.375313305270446	1.0	0.197167903458298	1.0
ENSG00000223802	CERS1	-0.246623387086166	1.0	0.143959755079705	1.0	-0.0219023561773417	1.0	-0.0816951406761159	1.0
ENSG00000223804	AC244669.1	0.687233204441765	1.0	0.822791056297532	1.0	-0.509195790342092	1.0	-0.184451481049695	1.0
ENSG00000223875	NBEAP3	-0.772829795663795	1.0	-0.137611411886716	1.0	-0.0540024520100224	1.0	-0.17390365371969	1.0
ENSG00000223891	OSER1-DT	-1.54438811728244	0.0266480933947046	0.04705699355564	1.0	-0.0506892797970706	1.0	0.407251953296379	1.0
ENSG00000223959	AFG3L1P	0.393247275895679	1.0	-0.0298319537340452	1.0	0.161980023552203	1.0	0.27364886644606	1.0
ENSG00000223960	CHROMR	0.257086911046408	1.0	-0.298362803348638	1.0	-0.222712520084792	1.0	-0.286715886828594	1.0
ENSG00000224032	EPB41L4A-AS1	-1.61838317437438	0.0001309268625217	0.15865860716821	1.0	-0.0112282726564983	1.0	-0.0452962089752145	1.0
ENSG00000224051	CPTP	1.35612212709126	0.0797669709147401	0.612152813693663	1.0	0.325525161727567	1.0	0.347877187965376	1.0
ENSG00000224078	SNHG14	-0.454973378798454	1.0	-0.484110849671041	1.0	-0.222536737379593	1.0	0.0071724696109472	1.0
ENSG00000224086	PPM1F-AS1	-0.977879080790016	1.0	-0.661238723904772	1.0	-0.287921036722591	1.0	-0.097727717710862	1.0
ENSG00000224126	UBE2SP2	-0.795533484403245	1.0	0.236328114080824	1.0	-0.0554969841515289	1.0	-0.323843814087323	1.0
ENSG00000224165	DNAJC27-AS1	-2.65172473553565	1.0	-1.45826553544579	1.0	-0.0026800084724061	1.0	0.775909885176216	1.0
ENSG00000224238	WARS2-IT1	0.0990812098469324	1.0	-0.0268035910025302	1.0	0.123246687113857	1.0	0.118814554878433	1.0
ENSG00000224271	AL117329.1	-0.994447295814593	1.0	0.161186995526258	1.0	0.440589622962826	1.0	0.0547834979768245	1.0
ENSG00000224424	PRKAR2A-AS1	-1.86681728755955	0.506988625997632	-0.420252876461626	1.0	-0.457512407437475	1.0	-0.108007418614712	1.0
ENSG00000224470	ATXN1L	0.0924580199145337	1.0	0.178612817185002	1.0	-0.174692446241751	1.0	-0.127515878559231	1.0
ENSG00000224531	SMIM13	0.385593050019549	1.0	0.399297345433352	1.0	0.0921088675578945	1.0	0.192905266478173	1.0
ENSG00000224543	SNRPGP15	0.716168254431461	1.0	0.0896746885911057	1.0	0.204796010511147	1.0	-0.0377560329032292	1.0
ENSG00000224578	HNRNPA1P48	0.430735503269758	1.0	-0.743147951768273	1.0	0.0468328117991721	1.0	0.318507606654836	1.0
ENSG00000224597	SVIL-AS1	0.367321058340643	1.0	0.578360779193329	1.0	0.0515440077644449	1.0	-0.474279690947952	1.0
ENSG00000224831	TMEM183B	0.554689286694137	1.0	-0.3025337782381	1.0	0.400224001737902	1.0	0.119923081011145	1.0
ENSG00000224837	GCSHP5	1.33834247544031	0.977163494025572	0.567187701383629	1.0	0.247563500855203	1.0	0.288882807975376	1.0
ENSG00000224843	LINC00240	-0.952979441154945	1.0	-0.475568571911451	1.0	-0.0335886164498103	1.0	0.22796979135842	1.0
ENSG00000224870	MRPL20-AS1	-0.229741944760819	1.0	-0.214397057532996	1.0	-0.170627636362322	1.0	-0.008877779382026	1.0
ENSG00000224877	NDUFAF8	0.453990355836872	1.0	-0.157941875204016	1.0	-0.0477275101744818	1.0	-0.0096199121695317	1.0
ENSG00000224914	LINC00863	-0.731287773442157	1.0	-0.339467056533602	1.0	-0.0338806764135844	1.0	-0.0608575665296369	1.0
ENSG00000225138	SLC9A3-AS1	-2.30394311362472	0.176074809282764	-0.483007527898867	1.0	0.164478271466504	1.0	0.257240263236181	1.0
ENSG00000225151	GOLGA2P7	-0.358556022830622	1.0	-0.179138751919149	1.0	0.0385158761721334	1.0	-0.0928224957983597	1.0
ENSG00000225177	AL590617.2	-1.4828615941244	0.222175521944942	-0.745576560721465	1.0	0.310392915206157	1.0	0.369724360463977	1.0
ENSG00000225178	RPSAP58	0.704066545675471	1.0	0.242596341549324	1.0	0.457804801269556	1.0	0.310198930643482	1.0
ENSG00000225190	PLEKHM1	-0.0684611973035318	1.0	0.488014699539574	1.0	-0.286836985825224	1.0	-0.0500993096825768	1.0
ENSG00000225205	AC078883.1	0.460785562273708	1.0	-0.230658128946904	1.0	0.530608464173608	1.0	0.0648170667980751	1.0
ENSG00000225210	DUXAP9	0.225686223569805	1.0	0.5616003783167	1.0	-0.0152934942344896	1.0	0.213263278535318	1.0
ENSG00000225264	ZNRF2P2	0.297138783287772	1.0	-0.547537131031502	1.0	0.0639400398716662	1.0	-0.235761053429339	1.0
ENSG00000225265	TAF1A-AS1	-0.34219108114366	1.0	-0.879571454264801	1.0	-0.257982122901227	1.0	-0.666827418456931	1.0
ENSG00000225302	failed_map	0.443036331302463	1.0	-0.300590201767888	1.0	0.116786231609871	1.0	0.127127435917073	1.0
ENSG00000225313	AL513327.1	-0.470516567058725	1.0	-0.337534121321723	1.0	0.686531964913613	1.0	1.04240638817264	1.0
ENSG00000225361	PPP1R26-AS1	-0.150224276695877	1.0	0.355545638998571	1.0	-0.293690584538486	1.0	0.411882233332791	1.0
ENSG00000225377	NRSN2-AS1	-0.868624870217555	1.0	0.623722097666583	1.0	-0.197838583318737	1.0	0.0143670769498487	1.0
ENSG00000225383	SFTA1P	-1.54039276726648	0.0003586971681458	-0.0018282163556477	1.0	-0.299849506417372	1.0	-0.207414267149023	1.0
ENSG00000225470	JPX	0.0902568237412744	1.0	-0.160927338769	1.0	-0.247564961107301	1.0	-0.0058308753933049	1.0
ENSG00000225484	NUTM2B-AS1	0.396142993636305	1.0	0.647074498704832	1.0	-0.0216689971819282	1.0	-0.237447316963593	1.0
ENSG00000225507	AC069282.1	-0.611362414599248	1.0	-0.475557438082207	1.0	0.76510658653103	1.0	0.8128614387945	1.0
ENSG00000225630	MTND2P28	0.295411121432861	1.0	-0.530752861928041	1.0	0.0090779338634892	1.0	0.150128580491987	1.0
ENSG00000225648	SBDSP1	0.86377869158623	1.0	0.289634450492071	1.0	-0.0505652021314615	1.0	-0.130208226037629	1.0
ENSG00000225663	MCRIP1	-0.294535927207482	1.0	0.059661272692126	1.0	-0.0804661951818915	1.0	-0.292357270565365	1.0
ENSG00000225697	SLC26A6	0.444439984332103	1.0	0.765493121921585	1.0	0.487667927255359	1.0	0.793329042810706	1.0
ENSG00000225733	FGD5-AS1	0.371653054656265	1.0	0.132431045856052	1.0	-0.0454729737595629	1.0	-0.000620837441347	1.0
ENSG00000225791	TRAM2-AS1	-1.04260201711178	1.0	-0.193569527881457	1.0	-0.110334605430108	1.0	-0.1914185447584	1.0
ENSG00000225828	FAM229A	-1.08827528693397	1.0	-0.953069130538459	1.0	-0.119835948888484	1.0	0.705832242213301	1.0
ENSG00000225830	ERCC6	0.238976588986623	1.0	0.631585506019572	1.0	-0.0962636452048926	1.0	-0.0028058566936346	1.0
ENSG00000225840	AC010970.1	-0.82339173434015	1.0	-1.03789692725007	1.0	-1.15744599745144	1.0	-0.972666665446234	1.0
ENSG00000225914	TSBP1-AS1	0.172874097672703	1.0	-0.0302156591383004	1.0	0.375042677197119	1.0	0.30300705556133	1.0
ENSG00000225921	NOL7	0.0457068676123153	1.0	0.0523456108070786	1.0	-0.0817148369582537	1.0	-0.0883877599629548	1.0
ENSG00000225932	CTAGE4	1.96889233159342	1.0	2.39416858603642	1.0	1.44869363696413	1.0	1.27335315711732	1.0
ENSG00000225972	MTND1P23	0.418008637079319	1.0	-0.132680445735171	1.0	0.345399326121781	1.0	0.558260625980901	1.0
ENSG00000225973	PIGBOS1	-0.439233846871858	1.0	-0.106835265621739	1.0	-0.099640720188666	1.0	-0.0372562196051742	1.0
ENSG00000226007	BX005266.2	-0.426115687540148	1.0	-0.291900487705944	1.0	-4.6246655819867	1.0	-2.31208366380582	1.0
ENSG00000226065	ZBTB45P2	1.02895659814788	1.0	0.727995548131729	1.0	0.367363160913673	1.0	-0.60292055850423	1.0
ENSG00000226067	LINC00623	-0.0804558360559429	1.0	0.631409229461297	1.0	0.0805464151078805	1.0	-0.0683218494859958	1.0
ENSG00000226121	AHCTF1P1	0.586885081651079	1.0	0.759813505945037	1.0	0.0060557455431955	1.0	0.203090782198187	1.0
ENSG00000226124	FTCDNL1	-1.10512492955124	1.0	-0.112930551510754	1.0	-0.0643737950876137	1.0	0.0395963306086329	1.0
ENSG00000226137	BAIAP2-DT	0.308036278238585	1.0	-0.0989396885243998	1.0	-0.472538302787961	1.0	-0.0211507056852573	1.0
ENSG00000226200	SGMS1-AS1	-1.81231330217188	1.0	-1.64905948840267	1.0	0.34901759534021	1.0	-0.558724751163222	1.0
ENSG00000226210	WASH8P	-0.820667575885576	1.0	-0.482354396851556	1.0	-0.265521614909572	1.0	-0.0828023876800528	1.0
ENSG00000226259	GTF2H2B	0.194318880375677	1.0	-0.370483481163491	1.0	-0.089999171407924	1.0	0.0134318182548006	1.0
ENSG00000226268	AC135977.1	-0.0154499200293337	1.0	0.208899645288109	1.0	0.245804143039381	1.0	-0.116717680878833	1.0
ENSG00000226314	ZNF192P1	-1.25966714236122	1.0	0.0041492933875502	1.0	-0.0632575988534702	1.0	-0.266172238236016	1.0
ENSG00000226328	NUP50-DT	-0.371112125684081	1.0	1.10000309187032	1.0	0.171160728201585	1.0	0.120211772166675	1.0
ENSG00000226380	AC016831.1	0.0508777547193784	1.0	1.00122610790387	1.0	0.261726240020366	1.0	-0.327795420671375	1.0
ENSG00000226479	TMEM185B	-0.0245034481673594	1.0	-0.0022894137919271	1.0	-0.222833956625943	1.0	-0.127001238168356	1.0
ENSG00000226688	ENTPD1-AS1	0.0887060817848622	1.0	-0.114246270028884	1.0	0.0520056865548875	1.0	-0.0735839242438283	1.0
ENSG00000226715	LINC01709	0.314147363766821	1.0	-0.138161763824207	1.0	0.291052906777068	1.0	0.643442924701499	1.0
ENSG00000226742	HSBP1L1	-0.120080541149455	1.0	0.516703610568889	1.0	0.072277404331321	1.0	0.025547386478296	1.0
ENSG00000226752	CUTALP	-0.777525215130833	1.0	-0.255510930827296	1.0	-0.206745494356397	1.0	-0.146456390203079	1.0
ENSG00000226887	ERVMER34-1	3.51466583848769	3.69340466216826e-06	3.23203450261417	0.0001008695629038	0.248766959850901	1.0	0.253108678610071	1.0
ENSG00000226950	DANCR	1.20024224444297	0.600061972545323	-0.560179593564957	1.0	0.125895515334358	1.0	0.157139115633639	1.0
ENSG00000226976	COX6A1P2	0.420960937334408	1.0	0.37407735019302	1.0	0.35558040818686	1.0	0.0952412461387757	1.0
ENSG00000227036	LINC00511	-0.564286265299425	1.0	0.330578477399384	1.0	0.377847708571917	1.0	0.268796471394509	1.0
ENSG00000227057	WDR46	0.481498868362282	1.0	0.277002618871218	1.0	-0.339972074185439	1.0	-0.253520747147984	1.0
ENSG00000227097	RPS28P7	0.0710296202841114	1.0	-0.17676269200004	1.0	0.256025719159023	1.0	0.311645605360775	1.0
ENSG00000227124	ZNF717	-1.0180520151147	1.0	-0.108425405374532	1.0	0.163229275458636	1.0	0.228900742243986	1.0
ENSG00000227183	HDGFP1	0.676420035826543	1.0	0.308556332113919	1.0	0.336811320768977	1.0	0.241650940719306	1.0
ENSG00000227195	MIR663AHG	-0.281912978244632	1.0	-0.444760452501264	1.0	0.119873921573711	1.0	-0.357529063563819	1.0
ENSG00000227232	WASH7P	-1.55755698895399	0.0449035211866338	-0.357436824563726	1.0	-0.0256890808920418	1.0	0.0348905158998267	1.0
ENSG00000227268	KLLN	-0.132815204942037	1.0	-0.207076065790663	1.0	-0.150253071727703	1.0	0.128700032558376	1.0
ENSG00000227345	PARG	0.41133409677213	1.0	-0.214787084537151	1.0	-0.212301085504176	1.0	-0.144789228770768	1.0
ENSG00000227354	RBM26-AS1	-0.715070070217259	1.0	0.0795144266849679	1.0	-0.185682718274203	1.0	-0.0822485670363016	1.0
ENSG00000227398	KIF9-AS1	-1.06837685162346	1.0	0.025508452227736	1.0	-0.349748290787891	1.0	0.081178712473553	1.0
ENSG00000227403	LINC01806	-0.54621932770593	1.0	0.0311491892477624	1.0	0.0721041410352354	1.0	0.154145624431864	1.0
ENSG00000227500	SCAMP4	0.227212340897585	1.0	-0.0269182554106129	1.0	-0.135023743581086	1.0	0.128255622808132	1.0
ENSG00000227518	MIR1302-9HG	0.0910876613581165	1.0	0.159408027001739	1.0	-0.10515945642639	1.0	-0.262264014475938	1.0
ENSG00000227540	DNAJC9-AS1	-1.02747143173016	1.0	-0.411293097628328	1.0	-0.0823820575186733	1.0	0.228548142505513	1.0
ENSG00000227615	AP001324.1	0.729484572496086	1.0	0.370366182057169	1.0	0.759672007541549	1.0	1.02994122978835	1.0
ENSG00000227671	AL390728.4	-0.141971405795369	1.0	0.201014394080375	1.0	0.109506261014404	1.0	0.0717536687899925	1.0
ENSG00000227674	LINC00355	-1.09858420281447	1.0	-0.508546760038358	1.0	0.0171063809626437	1.0	-0.17926588578103	1.0
ENSG00000227775	AL031282.1	-1.18305785526071	1.0	-1.60388184512949	1.0	0.177974639063666	1.0	0.598427027091695	1.0
ENSG00000227855	DPY19L2P3	-0.300336339876207	1.0	0.0495063596027877	1.0	0.270853421461259	1.0	0.19507625886191	1.0
ENSG00000227992	AC108463.1	-0.113945854996664	1.0	-0.812484345992598	1.0	-0.0915577713311554	1.0	0.0556252922919984	1.0
ENSG00000228065	LINC01515	-1.01064933942951	1.0	0.0818303529866798	1.0	-0.302493875100879	1.0	-0.113838155446052	1.0
ENSG00000228106	failed_map	-0.28083522519046	1.0	0.396893330497469	1.0	0.842671226451512	1.0	0.738760788156812	1.0
ENSG00000228253	MT-ATP8	0.053519131195074	1.0	-0.815310651655347	1.0	-0.113552310728577	1.0	-0.0326582648003324	1.0
ENSG00000228300	FAM174C	0.731073346063003	1.0	0.0205073358715211	1.0	0.368005063974544	1.0	0.295654951070629	1.0
ENSG00000228315	GUSBP11	-0.923920564949203	1.0	-0.801925249549049	1.0	-0.387003656506199	1.0	-0.214854722254331	1.0
ENSG00000228327	AL669831.1	-0.652651252801367	1.0	0.147132069731525	1.0	0.0745609660222155	1.0	0.223010417758287	1.0
ENSG00000228343	AC115618.2	-0.0672123024365081	1.0	-0.531384708727097	1.0	-0.128576296677552	1.0	-0.184345991435547	1.0
ENSG00000228409	CCT6P1	-1.29731519206291	0.704011611632561	0.274131226823177	1.0	0.0970433199876892	1.0	0.0876431745694544	1.0
ENSG00000228439	failed_map	-0.487133993725329	1.0	-0.502802513832909	1.0	0.724619281089687	1.0	-0.0775573973268007	1.0
ENSG00000228451	SDAD1P1	-1.91529931643196	0.0055624305243087	-1.0648002128367	1.0	-0.333799000916899	1.0	-0.097752790892305	1.0
ENSG00000228463	AP006222.1	-0.247162470302521	1.0	0.030545593232236	1.0	-0.682866828832859	1.0	-0.571906594372406	1.0
ENSG00000228474	OST4	0.27895792668522	1.0	-0.122650620412778	1.0	0.15979816695435	1.0	0.200821328964728	1.0
ENSG00000228502	EEF1A1P11	-0.390090716778628	1.0	0.173284055021318	1.0	0.454172137658927	1.0	0.354868706736158	1.0
ENSG00000228592	D21S2088E	-0.567827915957853	1.0	0.0060174075999515	1.0	0.582739179013201	1.0	0.682662435422537	1.0
ENSG00000228594	FNDC10	0.0720197439007637	1.0	-0.985229093112836	1.0	-0.286605988052773	1.0	-0.233730650191795	1.0
ENSG00000228638	FCF1P2	-0.795259471663983	1.0	-0.600226797287844	1.0	-0.224116101467232	1.0	0.0122746710798773	1.0
ENSG00000228672	PROB1	-0.762399680496443	1.0	-0.450136984425115	1.0	0.184635020034614	1.0	0.235702491415213	1.0
ENSG00000228716	DHFR	0.563225828974889	1.0	-0.978290441793177	1.0	-0.198002333246278	1.0	-0.494349545098075	1.0
ENSG00000228742	LINC02577	-1.24439421046266	1.0	0.698980256564693	1.0	0.537834668972528	1.0	0.400985601962812	1.0
ENSG00000228782	MRPL45P2	-0.50096371323628	1.0	-0.321136705609633	1.0	-0.0351509270059394	1.0	0.18604850777366	1.0
ENSG00000228794	LINC01128	0.240578392558431	1.0	0.4108901897536	1.0	0.138271961551074	1.0	0.0412767064640347	1.0
ENSG00000228889	UBAC2-AS1	-1.07245190068658	1.0	0.301092148101821	1.0	0.0086386103860034	1.0	-0.0020604719876926	1.0
ENSG00000228960	OR2A9P	-1.99850194427156	0.0038788125709021	-0.48897507967536	1.0	-0.774656817485857	1.0	-0.530525023847536	1.0
ENSG00000229036	VDAC1P8	0.0768421410970752	1.0	-0.31892592742354	1.0	-0.209157428103702	1.0	0.326096661906399	1.0
ENSG00000229043	ZFAND2A-DT	-1.37367559229931	1.0	-0.155860400061113	1.0	-0.0506680647776814	1.0	-0.0068858136544358	1.0
ENSG00000229117	RPL41	0.0522094186678483	1.0	0.174191155757626	1.0	0.0797207034794329	1.0	0.0389052587153778	1.0
ENSG00000229119	AC026403.1	-0.0541665488388894	1.0	0.0273253288266488	1.0	-0.121192574334394	1.0	-0.105072565607122	1.0
ENSG00000229124	VIM-AS1	-0.522363867680343	1.0	-0.6421848840489	1.0	0.406102793425263	1.0	0.271847755719331	1.0
ENSG00000229152	ANKRD10-IT1	1.01295909508594	1.0	-0.130389113215195	1.0	-0.202514540769757	1.0	-0.292141726548026	1.0
ENSG00000229180	AC006001.3	0.0854160288110624	1.0	-0.0748733909114527	1.0	0.204826815967913	1.0	0.122884398546792	1.0
ENSG00000229227	AL356056.1	-0.170525688382257	1.0	-1.91657671730333	1.0	0.256143913879252	1.0	-0.241790033958896	1.0
ENSG00000229320	KRT8P12	-0.234467089605089	1.0	-0.216322117303275	1.0	-0.569050604785639	1.0	-0.19481214708159	1.0
ENSG00000229358	DPY19L1P1	-0.333481344926385	1.0	0.226331046185543	1.0	-0.0490450765245336	1.0	-0.0564018677745349	1.0
ENSG00000229619	MBNL1-AS1	-1.30731235801199	1.0	-1.02995136156257	1.0	-0.343553014118211	1.0	0.0295284393181703	1.0
ENSG00000229644	NAMPTP1	-1.70932399433921	4.28441289304594e-06	-0.399446773318455	1.0	1.20216139218388	1.0	1.19250625880271	1.0
ENSG00000229833	PET100	0.355187860793358	1.0	-0.148137646944212	1.0	0.103163476719542	1.0	0.129084244114622	1.0
ENSG00000229852	AC019205.1	-1.00635317874131	1.0	-0.539789218049635	1.0	-0.392691180741033	1.0	-0.183409129534917	1.0
ENSG00000229927	RHEBP1	-0.650217180030429	1.0	-0.220306357072335	1.0	-0.529566416751147	1.0	1.27598818558998	1.0
ENSG00000230002	ALMS1-IT1	-0.852470041198893	1.0	-0.487418231630064	1.0	0.0975983231545474	1.0	0.313033321994758	1.0
ENSG00000230043	TMSB4XP6	-0.117347230440967	1.0	-0.15516889662648	1.0	0.812772473699078	1.0	0.525820049562947	1.0
ENSG00000230082	PRRT3-AS1	1.03092691199376	1.0	0.173499184531326	1.0	-0.372404610089497	1.0	-0.221671584280574	1.0
ENSG00000230124	ACBD6	0.0859021134585332	1.0	-0.30042167937841	1.0	0.0262832874117418	1.0	-0.0980348236595798	1.0
ENSG00000230257	NFE4	-2.1050129872523	0.0007843649038374	-1.08988444912079	1.0	-0.128029581031397	1.0	-0.0367182447889292	1.0
ENSG00000230267	HERC2P4	-0.613857134763279	1.0	-0.741512234995201	1.0	0.250329123404127	1.0	0.123408233975031	1.0
ENSG00000230373	GOLGA6L5P	-0.775346773466273	1.0	-0.208635012214478	1.0	0.211499169661906	1.0	0.498155492506852	1.0
ENSG00000230392	AC004835.1	-0.686355131873023	1.0	-0.264205338309233	1.0	-0.140687771606827	1.0	0.120089296576258	1.0
ENSG00000230395	ANAPC1P3	-0.728897279105178	1.0	-0.606010154081798	1.0	0.160646256232545	1.0	0.263636022360159	1.0
ENSG00000230397	SPTLC1P1	0.297595052785318	1.0	0.0476294022640387	1.0	-0.0523241528236422	1.0	-0.0422111044394402	1.0
ENSG00000230439	failed_map	1.12854695155761	1.0	2.36227094135359	2.14661884355854e-09	1.83326404952309	0.0138575069961334	2.95565602772591	1.71496159363483e-08
